Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001-02,20,UTA,NBA,SG,67,23,1134,143,371,.385,2,25,.080,141,346,.408,.388,37,53,.698,44,87,131,116,29,24,68,82,325
2002-03,21,UTA,NBA,SG,61,8,760,114,284,.401,4,12,.333,110,272,.404,.408,47,68,.691,22,63,85,40,22,8,49,57,279
2003-04,22,TOT,NBA,SG-SF,80,78,2444,376,871,.432,19,71,.268,357,800,.446,.443,138,204,.676,79,219,298,158,52,17,120,140,909
2004-05,23,ORL,NBA,SG,55,27,1089,174,426,.408,25,67,.373,149,359,.415,.438,56,101,.554,38,64,102,69,16,9,57,73,429
2005-06,24,ORL,NBA,SG,82,82,2648,359,781,.460,2,15,.133,357,766,.466,.461,180,242,.744,59,182,241,160,58,17,123,178,900
2006-07,25,WAS,NBA,SG,82,82,2419,347,753,.461,74,183,.404,273,570,.479,.510,152,216,.704,55,161,216,218,65,19,119,155,920
2007-08,26,WAS,NBA,SG,82,82,2564,301,780,.386,158,413,.383,143,367,.390,.487,157,197,.797,37,198,235,252,65,15,102,110,917
2009-10,28,TOT,NBA,SG,64,18,883,46,163,.282,19,87,.218,27,76,.355,.340,25,35,.714,11,80,91,56,16,6,30,74,136
2010-11,29,DAL,NBA,SG,72,54,1158,128,330,.388,94,249,.378,34,81,.420,.530,33,43,.767,20,86,106,77,21,5,44,71,383
2012-13,31,ATL,NBA,SG,56,31,1158,98,262,.374,76,209,.364,22,53,.415,.519,12,23,.522,18,104,122,52,29,6,23,69,284
