Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980-81,22,GSW,NBA,C,82,0,2919,616,1254,.491,0,2,.000,616,1252,.492,.491,315,440,.716,274,485,759,117,50,121,243,313,1547
1981-82,23,GSW,NBA,C,76,75,2627,527,1016,.519,0,1,.000,527,1015,.519,.519,235,323,.728,210,423,633,64,64,127,206,265,1289
1982-83,24,GSW,NBA,C,79,79,2988,785,1529,.513,0,3,.000,785,1526,.514,.513,337,469,.719,220,468,688,169,108,155,285,260,1907
1983-84,25,GSW,NBA,C,80,80,2962,663,1390,.477,0,1,.000,663,1389,.477,.477,313,433,.723,235,401,636,198,103,142,268,244,1639
1984-85,26,Did Not Play(other pro leagueItaly)
1985-86,27,GSW,NBA,C,79,79,2801,650,1404,.463,0,2,.000,650,1402,.464,.463,377,501,.752,193,477,670,176,101,143,275,277,1677
1986-87,28,GSW,NBA,C,81,81,2724,690,1461,.472,0,0,0,690,1461,.472,.472,340,432,.787,173,416,589,214,92,123,226,255,1720
1987-88,29,TOT,NBA,C,77,30,2004,402,924,.435,0,2,.000,402,922,.436,.435,172,225,.764,131,358,489,113,50,106,164,195,976
1987-88,29,GSW,NBA,C,14,14,408,79,209,.378,0,1,.000,79,208,.380,.378,59,74,.797,21,72,93,19,13,25,43,46,217
1987-88,29,HOU,NBA,C,63,16,1596,323,715,.452,0,1,.000,323,714,.452,.452,113,151,.748,110,286,396,94,37,81,121,149,759
1988-89,30,NJN,NBA,C,64,62,1996,363,810,.448,0,0,0,363,810,.448,.448,176,220,.800,118,355,473,105,71,81,143,193,902
1989-90,31,TOT,NBA,C,76,47,1721,312,759,.411,0,2,.000,312,757,.412,.411,137,177,.774,133,310,443,97,47,115,142,192,761
1989-90,31,NJN,NBA,C,46,20,1002,159,405,.393,0,2,.000,159,403,.395,.393,85,107,.794,82,168,250,43,19,56,64,122,403
1989-90,31,DEN,NBA,C,30,27,719,153,354,.432,0,0,0,153,354,.432,.432,52,70,.743,51,142,193,54,28,59,78,70,358
1990-91,32,PHO,NBA,C,11,0,96,13,36,.361,0,0,0,13,36,.361,.361,11,12,.917,3,21,24,11,1,8,12,18,37
