Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005-06,20,BOS,NBA,SG,32,3,374,66,138,.478,6,20,.300,60,118,.508,.500,29,37,.784,10,31,41,18,13,4,22,41,167
2006-07,21,BOS,NBA,SF,81,26,1780,310,739,.419,95,258,.368,215,481,.447,.484,128,159,.805,68,140,208,83,41,24,120,198,843
2007-08,22,TOT,NBA,SF,30,0,362,52,151,.344,15,39,.385,37,112,.330,.394,34,41,.829,13,51,64,29,8,4,32,45,153
2007-08,22,MIN,NBA,SF,29,0,358,49,148,.331,15,39,.385,34,109,.312,.382,34,41,.829,11,51,62,29,8,4,32,43,147
2007-08,22,HOU,NBA,SF,1,0,4,3,3,1.000,0,0,0,3,3,1.000,1.000,0,0,0,2,0,2,0,0,0,0,2,6
2008-09,23,DAL,NBA,SG,38,12,376,79,180,.439,14,46,.304,65,134,.485,.478,27,32,.844,14,40,54,15,10,5,33,51,199
2009-10,24,Did Not Play(other pro leagueRussia)
2010-11,25,Did Not Play(other pro leagueRussia)
2011-12,26,NJN,NBA,SF,31,2,781,154,320,.481,43,110,.391,111,210,.529,.548,49,65,.754,15,93,108,34,28,17,55,80,400
2012-13,27,IND,NBA,SF,60,7,1080,155,424,.366,59,188,.314,96,236,.407,.435,52,65,.800,31,110,141,50,19,23,53,64,421
2013-14,28,PHO,NBA,SG,82,48,2330,448,1006,.445,204,510,.400,244,496,.492,.547,195,230,.848,48,227,275,122,70,42,145,220,1295
2014-15,29,PHO,NBA,SG,74,4,1446,324,778,.416,137,387,.354,187,391,.478,.504,99,120,.825,33,153,186,91,42,12,104,145,884
