Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991-92,22,GSW,NBA,PF,80,77,2510,468,891,.525,1,9,.111,467,882,.529,.526,204,312,.654,243,396,639,188,90,65,179,276,1141
1992-93,23,GSW,NBA,PF,37,37,1201,247,493,.501,1,11,.091,246,482,.510,.502,117,183,.639,108,156,264,144,35,28,106,105,612
1993-94,24,GSW,NBA,PF,79,72,2738,492,971,.507,3,15,.200,489,956,.512,.508,199,326,.610,230,410,640,326,83,60,214,269,1186
1994-95,25,MIA,NBA,SG,70,60,2296,403,820,.491,2,22,.091,401,798,.503,.493,194,313,.620,203,299,502,246,80,30,204,205,1002
1995-96,26,TOT,NBA,SF,62,51,1982,323,673,.480,5,18,.278,318,655,.485,.484,157,247,.636,143,268,411,204,49,38,164,192,808
1995-96,26,MIA,NBA,SF,40,40,1388,239,473,.505,0,6,.000,239,467,.512,.505,112,177,.633,94,192,286,134,30,22,113,132,590
1995-96,26,SAC,NBA,SF,22,11,594,84,200,.420,5,12,.417,79,188,.420,.433,45,70,.643,49,76,125,70,19,16,51,60,218
1996-97,27,SAC,NBA,SF,66,56,1995,299,640,.467,25,72,.347,274,568,.482,.487,101,145,.697,134,258,392,187,62,25,133,187,724
1997-98,28,SAC,NBA,SF,78,78,2348,338,728,.464,26,70,.371,312,658,.474,.482,116,197,.589,170,412,582,219,93,38,153,231,818
1998-99,29,SEA,NBA,SF,21,19,451,65,165,.394,5,11,.455,60,154,.390,.409,28,35,.800,35,45,80,38,12,4,33,37,163
1999-00,30,TOT,NBA,PF-SF,62,11,1305,150,358,.419,11,34,.324,139,324,.429,.434,63,106,.594,99,202,301,97,33,21,85,166,374
1999-00,30,PHI,NBA,PF,46,7,919,112,258,.434,9,27,.333,103,231,.446,.452,38,64,.594,63,129,192,59,26,16,61,119,271
1999-00,30,GSW,NBA,SF,16,4,386,38,100,.380,2,7,.286,36,93,.387,.390,25,42,.595,36,73,109,38,7,5,24,47,103
2000-01,31,DET,NBA,PF,45,14,793,88,230,.383,3,20,.150,85,210,.405,.389,19,40,.475,84,121,205,55,32,12,39,93,198
