Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000-01,22,NJN,NBA,SF,77,40,1660,243,572,.425,52,155,.335,191,417,.458,.470,97,135,.719,41,167,208,140,86,14,130,166,635
2001-02,23,SAS,NBA,SF,23,1,227,34,91,.374,9,36,.250,25,55,.455,.423,12,17,.706,3,23,26,11,15,3,23,29,89
2002-03,24,SAS,NBA,SG,80,58,2254,356,818,.435,95,297,.320,261,521,.501,.493,139,183,.760,66,220,286,183,125,30,176,202,946
2003-04,25,ATL,NBA,SF,80,78,2940,536,1261,.425,145,427,.340,391,834,.469,.483,233,297,.785,97,273,370,244,142,20,223,216,1450
2004-05,26,IND,NBA,SF,51,49,1806,330,819,.403,103,286,.360,227,533,.426,.466,190,229,.830,44,206,250,119,64,14,123,154,953
2005-06,27,IND,NBA,SG,81,81,2910,472,1148,.411,117,339,.345,355,809,.439,.462,268,341,.786,48,264,312,225,104,43,203,195,1329
2006-07,28,TOT,NBA,SF-SG,75,69,2479,409,944,.433,100,311,.322,309,633,.488,.486,243,299,.813,61,161,222,287,84,34,183,200,1161
2006-07,28,IND,NBA,SG,37,32,1186,180,430,.419,41,138,.297,139,292,.476,.466,120,146,.822,17,78,95,114,33,20,81,87,521
2006-07,28,GSW,NBA,SF,38,37,1293,229,514,.446,59,173,.341,170,341,.499,.503,123,153,.804,44,83,127,173,51,14,102,113,640
2007-08,29,GSW,NBA,SF,73,73,2855,488,1204,.405,182,501,.363,306,703,.435,.481,308,370,.832,67,251,318,300,92,29,197,171,1466
2008-09,30,GSW,NBA,SF,59,59,2339,413,997,.414,103,305,.338,310,692,.448,.466,294,356,.826,70,233,303,381,88,31,229,153,1223
2009-10,31,TOT,NBA,SG-PF,81,81,3129,600,1418,.423,129,393,.328,471,1025,.460,.469,338,434,.779,78,323,401,300,132,43,259,197,1667
2009-10,31,GSW,NBA,PF,9,9,300,56,133,.421,11,40,.275,45,93,.484,.462,26,37,.703,6,29,35,42,14,6,26,16,149
2009-10,31,CHA,NBA,SG,72,72,2829,544,1285,.423,118,353,.334,426,932,.457,.469,312,397,.786,72,294,366,258,118,37,233,181,1518
2010-11,32,CHA,NBA,SG,67,67,2405,435,1059,.411,121,359,.337,314,700,.449,.468,249,305,.816,53,251,304,241,80,28,209,161,1240
2011-12,33,TOT,NBA,SF,47,14,1212,159,425,.374,49,170,.288,110,255,.431,.432,94,114,.825,22,141,163,118,54,13,103,99,461
2011-12,33,MIL,NBA,SF,26,13,712,97,272,.357,30,108,.278,67,164,.409,.412,50,60,.833,16,66,82,77,26,6,66,61,274
2011-12,33,SAS,NBA,SF,21,1,500,62,153,.405,19,62,.306,43,91,.473,.467,44,54,.815,6,75,81,41,28,7,37,38,187
2012-13,34,SAS,NBA,SF,55,6,1075,123,330,.373,46,170,.271,77,160,.481,.442,49,70,.700,22,133,155,80,37,14,77,89,341
2013-14,35,LAC,NBA,SF,9,0,107,6,26,.231,1,14,.071,5,12,.417,.250,2,4,.500,2,8,10,5,6,1,6,11,15
