Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000-01,23,NJN,NBA,PF,68,68,2272,346,777,.445,1,11,.091,345,766,.450,.446,121,192,.630,137,365,502,131,78,113,138,281,814
2001-02,24,NJN,NBA,PF,73,73,2504,445,962,.463,15,67,.224,430,895,.480,.470,181,267,.678,113,275,388,192,90,121,172,261,1086
2002-03,25,NJN,NBA,PF,77,77,2628,509,1082,.470,9,43,.209,500,1039,.481,.475,256,392,.653,164,476,640,185,98,70,192,294,1283
2003-04,26,NJN,NBA,PF,65,62,2252,439,900,.488,7,25,.280,432,875,.494,.492,201,294,.684,133,484,617,160,95,82,168,230,1086
2004-05,27,DEN,NBA,PF,70,67,2272,444,907,.490,0,12,.000,444,895,.496,.490,199,308,.646,146,365,511,170,100,78,149,228,1087
2005-06,28,DEN,NBA,PF,56,49,1546,297,600,.495,5,22,.227,292,578,.505,.499,121,170,.712,93,260,353,79,43,52,72,171,720
2006-07,29,DEN,NBA,PF,2,2,63,8,16,.500,0,1,.000,8,15,.533,.500,3,12,.250,6,14,20,1,0,0,5,10,19
2007-08,30,DEN,NBA,PF,71,71,2159,376,699,.538,2,11,.182,374,688,.544,.539,123,212,.580,105,356,461,90,88,85,91,235,877
2008-09,31,DEN,NBA,PF,66,66,2111,318,648,.491,14,38,.368,304,610,.498,.502,119,197,.604,81,314,395,132,96,74,104,201,769
2009-10,32,DEN,NBA,PF,58,58,1986,283,620,.456,8,29,.276,275,591,.465,.463,93,167,.557,142,404,546,109,72,61,91,186,667
2010-11,33,DEN,NBA,PF,48,48,1233,185,362,.511,2,9,.222,183,353,.518,.514,42,72,.583,67,230,297,109,43,35,59,136,414
2011-12,34,LAC,NBA,PF,42,0,940,97,220,.441,3,13,.231,94,207,.454,.448,20,54,.370,49,132,181,18,44,43,32,103,217
2012-13,35,NYK,NBA,C,18,11,431,56,93,.602,0,0,0,56,93,.602,.602,17,40,.425,34,61,95,8,16,17,16,64,129
2013-14,36,NYK,NBA,PF,32,15,633,63,123,.512,0,1,.000,63,122,.516,.512,11,19,.579,36,98,134,50,25,27,26,85,137
2014-15,37,MIL,NBA,PF,11,0,104,9,22,.409,0,0,0,9,22,.409,.409,2,2,1.000,6,13,19,5,5,6,3,13,20
